index,case:concept:name,activity,type,act_str
893,case_86S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]"
586,case_32S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]"
937,case_94S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]"
169,case_117S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7]"
848,case_79S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 7, 0, 1, 7, 0, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 7, 0, 1, 7, 0, 6, 7]"
656,case_44S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]"
60,case_104S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7]"
41,case_102S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
545,case_27S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]"
903,case_88S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7]"
31,case_101S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]"
188,case_11S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 1, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 1, 6, 7]"
93,case_108S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
19,case_100S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7]"
886,case_85S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7]"
921,case_90S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]"
598,case_34S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7]"
505,case_23S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]"
481,case_21S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7]"
9,case_0S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7]"
911,case_89S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 6, 7]"
237,case_126S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]"
391,case_148S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]"
824,case_74S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]"
416,case_15S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 7]"
949,case_97S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 6, 7]"
316,case_137S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]"
257,case_129S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7]"
765,case_64S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7]"
680,case_48S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 3, 4, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 3, 4, 5, 6, 7]"
290,case_133S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7]"
524,case_25S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
94,case_108S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]"
310,case_136S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]"
61,case_104S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]"
741,case_5S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]"
121,case_110S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]"
42,case_102S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7]"
616,case_37S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7]"
204,case_121S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
587,case_32S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7]"
277,case_131S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 5, 6, 7]",S,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 5, 6, 7]"
311,case_136S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15]"
525,case_25S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]"
363,case_143S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]"
377,case_145S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]"
21,case_100S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]"
881,case_84S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]"
238,case_126S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 15, 8, 9, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 15, 8, 9, 15]"
796,case_69S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
220,case_124S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
546,case_27S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
621,case_38S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
102,case_109S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]"
323,case_138S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
747,case_60S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]"
95,case_108S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15]"
817,case_72S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]"
912,case_89S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
297,case_134S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
805,case_70S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]"
10,case_0S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15]"
461,case_19S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]"
865,case_81S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 14, 15]"
137,case_112S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 13, 14, 15]"
148,case_114S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]"
424,case_16S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]"
566,case_29S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 15]"
357,case_142S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]"
624,case_39S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15]"
11,case_0S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]"
834,case_76S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15]"
345,case_140S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
556,case_28S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
206,case_121S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15]"
727,case_57S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]"
547,case_27S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]"
239,case_126S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15]"
159,case_115S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15, 8, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15, 8, 11, 12, 15]"
96,case_108S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]"
71,case_105S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]"
792,case_68S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]"
690,case_4S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15]"
351,case_141S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 13, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 13, 14, 15]"
122,case_110S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15]"
633,case_40S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 15]"
573,case_2S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]"
244,case_127S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 14, 15]"
330,case_139S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15]"
837,case_77S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]"
737,case_59S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]"
876,case_83S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 11, 12, 15]",S,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 11, 12, 15]"
