index,case:concept:name,activity,type,act_str
679,case_48S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]"
752,case_61S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7, 0, 1, 7]"
811,case_71S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]"
903,case_88S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7]"
101,case_109S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7]"
720,case_56S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 6, 7]"
598,case_34S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7]"
910,case_89S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]"
276,case_131S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]"
169,case_117S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7]"
620,case_38S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]"
19,case_100S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7]"
93,case_108S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
128,case_111S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
158,case_115S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 7]"
545,case_27S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]"
337,case_13S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]"
270,case_130S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7]"
8,case_0S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7]"
875,case_83S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 7]"
656,case_44S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]"
937,case_94S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7]"
784,case_67S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 7]"
911,case_89S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 6, 7]"
176,case_118S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
701,case_51S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
628,case_3S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
708,case_53S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7]"
726,case_57S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
283,case_132S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7]"
741,case_5S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7, 0, 3, 4, 6, 7]"
860,case_80S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7]"
689,case_4S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]"
32,case_101S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7]"
824,case_74S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]"
197,case_120S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7]"
362,case_143S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
696,case_50S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7]"
632,case_40S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 6, 7]"
765,case_64S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7]"
460,case_19S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 5, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 7, 0, 2, 3, 4, 5, 6, 7]"
211,case_122S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 6, 7]"
304,case_135S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]"
112,case_10S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7]"
257,case_129S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7]"
416,case_15S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 1, 2, 3, 4, 7]"
121,case_110S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]",S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]"
747,case_60S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]"
377,case_145S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]"
137,case_112S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 13, 14, 15]"
796,case_69S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
766,case_64S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]"
461,case_19S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]"
102,case_109S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]"
278,case_131S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15]"
881,case_84S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]"
10,case_0S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15]"
229,case_125S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]"
476,case_20S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
450,case_18S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]"
369,case_144S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 14, 15]"
710,case_54S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15]"
305,case_135S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15]"
62,case_104S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]"
238,case_126S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 15, 8, 9, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 15, 8, 9, 15]"
21,case_100S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]"
464,case_1S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
424,case_16S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15]"
606,case_35S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]"
854,case_7S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 9, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 9, 14, 15]"
482,case_21S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15, 8, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15, 8, 13, 14, 15]"
506,case_23S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 13, 14, 15]",S1,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 13, 14, 15]"
113,case_10S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15]"
753,case_61S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]"
876,case_83S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 11, 12, 15]"
239,case_126S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15]"
417,case_15S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 11, 12, 15]"
837,case_77S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 15]"
259,case_129S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15]"
638,case_41S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15]"
199,case_120S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
785,case_67S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 14, 15]"
451,case_18S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 14, 15, 8, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 11, 12, 15]"
11,case_0S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]"
697,case_50S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
53,case_103S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 14, 15]"
250,case_128S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 13, 14, 15]"
645,case_42S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 11, 12, 15, 8, 9, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]"
657,case_44S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 11, 12, 13, 14, 15]"
663,case_45S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
577,case_30S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 14, 15]"
138,case_112S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15]"
547,case_27S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 10, 11, 12, 15, 8, 10, 11, 12, 13, 14, 15]"
103,case_109S4,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 10, 11, 12, 14, 15, 8, 9, 10, 11, 12, 15]"
