index,case:concept:name,activity,type,act_str
263,case_12L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15]"
511,case_24L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
118,case_110L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
932,case_93L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
302,case_135L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15]"
163,case_116L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
563,case_29L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]"
66,case_105L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15]"
167,case_117L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
788,case_68L3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]",L2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15, 9, 10, 11, 12, 13, 14, 8, 9, 10, 11, 12, 13, 14, 15]"
19,case_100S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7]"
93,case_108S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
752,case_61S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 6, 7, 0, 1, 7]"
169,case_117S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7]"
875,case_83S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 7]"
679,case_48S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]"
158,case_115S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 1, 7]"
582,case_31S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]"
897,case_87S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
101,case_109S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7]"
910,case_89S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]"
60,case_104S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 5, 6, 7]"
111,case_10S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7]"
695,case_50S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]"
811,case_71S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7, 0, 6, 7, 0, 6, 7, 0, 5, 6, 7]"
276,case_131S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7]"
523,case_25S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
893,case_86S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7]"
620,case_38S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]"
41,case_102S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
921,case_90S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 5, 6, 7, 0, 5, 6, 7, 0, 6, 7]"
182,case_119S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 6, 7]"
79,case_106S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7]"
783,case_67S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 1, 6, 7, 0, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 6, 7, 0, 1, 6, 7, 0, 5, 6, 7]"
668,case_46S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 6, 7, 0, 1, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 7]"
476,case_20S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
525,case_25S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]"
710,case_54S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15]"
189,case_11S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 13, 14, 15]"
621,case_38S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
305,case_135S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 14, 15]"
805,case_70S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15]"
137,case_112S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 14, 15, 8, 13, 14, 15]"
865,case_81S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 14, 15]"
606,case_35S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 13, 14, 15]"
904,case_88S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 9, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15, 8, 9, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15]"
464,case_1S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
143,case_113S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 9, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 9, 14, 15]"
854,case_7S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 9, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 14, 15, 8, 9, 14, 15]"
546,case_27S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
238,case_126S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 15, 8, 9, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15, 8, 9, 15, 8, 9, 15]"
881,case_84S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 14, 15, 8, 14, 15]"
912,case_89S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15, 8, 13, 14, 15, 8, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 15, 8, 13, 14, 15, 8, 13, 14, 15]"
363,case_143S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]"
461,case_19S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15]"
129,case_111S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 9, 14, 15]"
102,case_109S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]"
565,case_29S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 14, 15, 8, 13, 14, 15, 8, 13, 14, 15, 8, 9, 15]"
323,case_138S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 13, 14, 15, 8, 9, 14, 15, 8, 9, 10, 11, 12, 13, 14, 15]"
95,case_108S3,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15]",S2,"[8, 9, 10, 11, 12, 13, 14, 15, 8, 9, 15]"
94,case_108S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7]"
505,case_23S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]"
689,case_4S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]"
593,case_33S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7, 0, 3, 4, 7, 0, 2, 3, 4, 6, 7]"
911,case_89S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 6, 7]"
121,case_110S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 7]"
674,case_47S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 1, 2, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 1, 2, 3, 4, 7]"
322,case_138S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 7, 0, 2, 3, 4, 7]"
304,case_135S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 6, 7, 0, 3, 4, 7]"
362,case_143S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 2, 3, 4, 7, 0, 1, 2, 3, 4, 5, 6, 7]"
69,case_105S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 2, 3, 4, 5, 6, 7]"
277,case_131S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 5, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 7, 0, 1, 2, 3, 4, 7, 0, 3, 4, 5, 6, 7]"
555,case_28S2,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]",S1,"[0, 1, 2, 3, 4, 5, 6, 7, 0, 3, 4, 5, 6, 7, 0, 1, 2, 3, 4, 6, 7]"
